,Product Link,Product Name,Prices,Description,Reviews,Ratings
148,https://www.flipkart.com/iqoo-z9-5g-brushed-green-256-gb/p/itm4bdb51f6a3f34?pid=MOBGZYZRNM766B5F&lid=LSTMOBGZYZRNM766B5FFYDVSQ&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_173&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGZYZRNM766B5F.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"IQOO Z9 5G (Brushed Green, 256 GB)","₹18,972","8 GB RAM | 256 GB ROM, 16.94 cm (6.67 inch) Display, 50MP Rear Camera, 5000 mAh Battery, 1 Year on Handset and 6 Months on Accessories","3,832 Ratings & 221 Reviews",4.4
149,https://www.flipkart.com/samsung-galaxy-f34-5g-electric-black-128-gb/p/itm93937010ed48d?pid=MOBGRZMYJM3KFVE3&lid=LSTMOBGRZMYJM3KFVE3HHUCHC&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_174&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGRZMYJM3KFVE3.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"SAMSUNG Galaxy F34 5G (Electric Black, 128 GB)","₹18,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.51 cm (6.5 inch) Full HD+ Display, 50MP (OIS) + 8MP + 2MP | 13MP Front Camera, 6000 mAh Battery, Exynos 1280 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories","15,979 Ratings & 1,170 Reviews",4.2
150,https://www.flipkart.com/lava-blaze-duo-celestial-blue-128-gb/p/itmb0d6a0f1dfd13?pid=MOBH88DRCTH329SB&lid=LSTMOBH88DRCTH329SB3L8M0Z&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_175&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBH88DRCTH329SB.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"LAVA Blaze Duo (Celestial Blue, 128 GB)","₹17,948","8 GB RAM | 128 GB ROM, 16.94 cm (6.67 inch) Display, 64MP Rear Camera, 5000 mAh Battery, 1 Year Handset Warranty and 6 Months Warranty on Accessories",26 Ratings & 5 Reviews,4.3
151,https://www.flipkart.com/realme-narzo-70-pro-5g-green-glass-green-128-gb/p/itm2742a62e69f5a?pid=MOBGZ5M4BFG2M8H5&lid=LSTMOBGZ5M4BFG2M8H54RZIND&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_176&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGZ5M4BFG2M8H5.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"realme Narzo 70 Pro 5G (Green, Glass Green, 128 GB)","₹19,195","8 GB RAM | 128 GB ROM, 16.94 cm (6.67 inch) Display, 50MP Rear Camera, 5000 mAh Battery, 1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories","5,795 Ratings & 378 Reviews",4.4
152,https://www.flipkart.com/samsung-galaxy-m16-5g-thunder-black-128-gb/p/itmf46b23a1eccd9?pid=MOBH9UYU79KEPVAA&lid=LSTMOBH9UYU79KEPVAA8B20V6&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_177&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBH9UYU79KEPVAA.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"SAMSUNG Galaxy M16 5G (Thunder Black, 128 GB)","₹14,728","8 GB RAM | 128 GB ROM, 17.02 cm (6.7 inch) Display, 50MP Rear Camera, 5000 mAh Battery, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",28 Ratings & 1 Reviews,4.4
153,https://www.flipkart.com/oppo-a3-pro-5g-starry-black-128-gb/p/itmc5f69a7aac2a1?pid=MOBHFHC533BWE2FA&lid=LSTMOBHFHC533BWE2FAC9NBYN&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_178&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBHFHC533BWE2FA.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"OPPO A3 Pro 5G (Starry Black, 128 GB)","₹16,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Display, 50MP + 2MP | 8MP Front Camera, 5100 mAh Battery, Dimensity 6300 5G Mobile Platform Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","2,161 Ratings & 94 Reviews",4.3
154,https://www.flipkart.com/vivo-y100-5g-twilight-gold-128-gb/p/itm700c8e4dad732?pid=MOBGMM42RVGSZ4KS&lid=LSTMOBGMM42RVGSZ4KSPJ7MI8&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_179&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGMM42RVGSZ4KS.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"vivo Y100 5G (Twilight Gold, 128 GB)","₹17,289","8 GB RAM | 128 GB ROM, 16.21 cm (6.38 inch) Full HD+ AMOLED Display, 64MP (OIS) + 2MP + 2MP | 16MP Front Camera, 4500 mAh Battery, Mediatek Dimensity 900 Processor, 1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories","3,060 Ratings & 203 Reviews",4.3
155,https://www.flipkart.com/redmi-13c-starshine-green-256-gb/p/itma0e1396e17817?pid=MOBGZF9PRKDRTMWZ&lid=LSTMOBGZF9PRKDRTMWZM9T3GG&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_180&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGZF9PRKDRTMWZ.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"REDMI 13C (Starshine Green, 256 GB)","₹15,999","8 GB RAM | 256 GB ROM, 17.12 cm (6.74 inch) Display, 50MP Rear Camera, 5000 mAh Battery, 1 Year","1,681 Ratings & 84 Reviews",4.1
156,https://www.flipkart.com/vivo-y28-5g-crystal-purple-128-gb/p/itmf3cf02fda7962?pid=MOBGWEGH9HQRHJUF&lid=LSTMOBGWEGH9HQRHJUFCW9VBT&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_181&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGWEGH9HQRHJUF.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"vivo Y28 5G (Crystal Purple, 128 GB)","₹15,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.66 cm (6.56 inch) Display, 50MP + 2MP | 8MP Front Camera, 5000 mAh Battery, Dimensity 6020 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",304 Ratings & 19 Reviews,4.3
157,https://www.flipkart.com/vivo-y100-5g-metal-black-128-gb/p/itm700c8e4dad732?pid=MOBGMM4255TVGTQR&lid=LSTMOBGMM4255TVGTQRE2W961&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_182&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGMM4255TVGTQR.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"vivo Y100 5G (Metal Black, 128 GB)","₹17,299","8 GB RAM | 128 GB ROM, 16.21 cm (6.38 inch) Full HD+ AMOLED Display, 64MP (OIS) + 2MP + 2MP | 16MP Front Camera, 4500 mAh Battery, Mediatek Dimensity 900 Processor, 1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories","3,060 Ratings & 203 Reviews",4.3
158,https://www.flipkart.com/vivo-y200-5g-desert-gold-256-gb/p/itmc79ade2c32297?pid=MOBGXZBWE8FGXC2U&lid=LSTMOBGXZBWE8FGXC2UYH5WGM&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_183&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGXZBWE8FGXC2U.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"vivo Y200 5G (Desert Gold, 256 GB)","₹19,999","8 GB RAM | 256 GB ROM, 16.94 cm (6.67 inch) Full HD+ AMOLED Display, 64MP + 2MP | 16MP Front Camera, 4800 mAh Battery, 4 Gen 1 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","3,339 Ratings & 221 Reviews",4.4
159,https://www.flipkart.com/poco-x6-neo-5g-martian-orange-256-gb/p/itm4257d01051fff?pid=MOBGYQ6BZDTVUEBZ&lid=LSTMOBGYQ6BZDTVUEBZYFUMLX&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_184&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGYQ6BZDTVUEBZ.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"POCO X6 Neo 5G (Martian Orange, 256 GB)","₹17,999","12 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 108MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 6080 Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","14,915 Ratings & 1,088 Reviews",4.2
160,https://www.flipkart.com/samsung-galaxy-m15-5g-celestrial-blue-128-gb/p/itmf5a4280beb534?pid=MOBHYNBPZRHB6TKN&lid=LSTMOBHYNBPZRHB6TKNFKZL8W&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_185&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBHYNBPZRHB6TKN.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"SAMSUNG galaxy M15 5G (Celestrial Blue, 128 GB)","₹15,949","8 GB RAM | 128 GB ROM, 16.51 cm (6.5 inch) Display, 50MP Rear Camera, 6000 mAh Battery, MediaTek Processor, Domestic Warranty Of 1 Year For Handset And 6 Month For Accessories.",185 Ratings & 10 Reviews,4.2
161,https://www.flipkart.com/vivo-y200e-5g-saffron-delight-128-gb/p/itmc14e227de274a?pid=MOBGXWT9FHNA7H9B&lid=LSTMOBGXWT9FHNA7H9BTZFHWW&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_186&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGXWT9FHNA7H9B.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"vivo Y200e 5G (Saffron Delight, 128 GB)","₹19,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Snapdragon 4 Gen 2 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","1,406 Ratings & 72 Reviews",4.3
162,https://www.flipkart.com/samsung-galaxy-m15-5g-stone-grey-128-gb/p/itmf5a4280beb534?pid=MOBHYQ5Y6MVMAYYU&lid=LSTMOBHYQ5Y6MVMAYYUP7YHYZ&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_187&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBHYQ5Y6MVMAYYU.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"SAMSUNG galaxy M15 5G (Stone Grey, 128 GB)","₹16,890","8 GB RAM | 128 GB ROM, 16.51 cm (6.5 inch) Display, 50MP Rear Camera, 6000 mAh Battery, MediaTek Processor, Domestic Warranty Of 1 Year For Handset And 6 Month For Accessories.",185 Ratings & 10 Reviews,4.2
163,https://www.flipkart.com/realme-13-5g-speed-green-256-gb/p/itmf151d3f071377?pid=MOBH3QWH4ZHXKBAX&lid=LSTMOBH3QWH4ZHXKBAX3KPMOW&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_188&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBH3QWH4ZHXKBAX.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"realme 13 5G (Speed Green, 256 GB)","₹19,999","8 GB RAM | 256 GB ROM | Expandable Upto 2 TB, 17.07 cm (6.72 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","1,075 Ratings & 52 Reviews",4.3
164,https://www.flipkart.com/realme-p1-pro-5g-parrot-blue-128-gb/p/itmc859edf8053dc?pid=MOBGZ8R6ZNVGYU3W&lid=LSTMOBGZ8R6ZNVGYU3W00IT8I&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_189&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGZ8R6ZNVGYU3W.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"realme P1 Pro 5G (Parrot Blue, 128 GB)","₹15,999","8 GB RAM | 128 GB ROM, 17.02 cm (6.7 inch) Full HD+ Display, 50MP + 8MP | 16MP Front Camera, 5000 mAh Battery, 6 Gen 1 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","30,413 Ratings & 1,986 Reviews",4.5
165,https://www.flipkart.com/realme-12-5g-twilight-purple-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKR424BCHQ&lid=LSTMOBGYAFKR424BCHQI66RZS&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_190&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGYAFKR424BCHQ.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"realme 12 5G (Twilight Purple, 128 GB)","₹16,999","6 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 17.07 cm (6.72 inch) Full HD+ Display, 108MP + 2MP | 8MP Front Camera, 5000 mAh Battery, Dimensity 6100+ Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","8,026 Ratings & 511 Reviews",4.4
166,https://www.flipkart.com/redmi-note-13-5g-prism-gold-256-gb/p/itm329f2faceb0ca?pid=MOBGZDPUU53H8Z3Q&lid=LSTMOBGZDPUU53H8Z3QUM0IEX&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_191&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGZDPUU53H8Z3Q.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"REDMI Note 13 5G (Prism Gold, 256 GB)","₹16,499","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 108MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 6080 Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","17,848 Ratings & 1,042 Reviews",4.2
167,https://www.flipkart.com/vivo-y200e-5g-black-diamond-128-gb/p/itmc14e227de274a?pid=MOBGXWT9PZ5MYKQA&lid=LSTMOBGXWT9PZ5MYKQAOT02FJ&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_192&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGXWT9PZ5MYKQA.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"vivo Y200e 5G (Black Diamond, 128 GB)","₹19,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Snapdragon 4 Gen 2 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","1,406 Ratings & 72 Reviews",4.3
168,https://www.flipkart.com/vivo-y200-pro-5g-silk-black-128-gb/p/itm131fdf285f71b?pid=MOBHY779VXJCKYPF&lid=LSTMOBHY779VXJCKYPFUUEUFI&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_9_193&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=a2b035af-b65e-4c5a-a6da-d0741a6066a8.MOBHY779VXJCKYPF.SEARCH&ppt=None&ppn=None&ssid=sqy8ghjkog0000001746867520727&qH=d176de24c4511b16,"vivo Y200 Pro 5G (Silk Black, 128 GB)","₹24,999","8 GB RAM | 128 GB ROM, 17.22 cm (6.78 inch) Display, 64MP + 2MP | 16MP Front Camera, 5000 mAh Battery, 695 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",427 Ratings & 24 Reviews,4.4
169,https://www.flipkart.com/poco-x3-shadow-gray-128-gb/p/itm5d16b79dc1d20?pid=MOBFVQJ5HUBH33YX&lid=LSTMOBFVQJ5HUBH33YXPSSHKS&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_9_194&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=a2b035af-b65e-4c5a-a6da-d0741a6066a8.MOBFVQJ5HUBH33YX.SEARCH&ppt=None&ppn=None&ssid=sqy8ghjkog0000001746867520727&qH=d176de24c4511b16,"POCO X3 (Shadow Gray, 128 GB)","₹17,999","6 GB RAM | 128 GB ROM | Expandable Upto 512 GB, 16.94 cm (6.67 inch) Full HD+ Display, 64MP + 13MP + 2MP + 2MP | 20MP Front Camera, 6000 mAh Lithium-ion Polymer Battery, Qualcomm Snapdragon 732G Processor, 1 Year for Handset and 6 Months for Accessories","2,57,542 Ratings & 24,224 Reviews",4.3
170,https://www.flipkart.com/redmi-note-13-5g-prism-gold-256-gb/p/itm329f2faceb0ca?pid=MOBGZDPUU53H8Z3Q&lid=LSTMOBGZDPUU53H8Z3QUM0IEX&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_9_195&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=a2b035af-b65e-4c5a-a6da-d0741a6066a8.MOBGZDPUU53H8Z3Q.SEARCH&ppt=None&ppn=None&ssid=sqy8ghjkog0000001746867520727&qH=d176de24c4511b16,"REDMI Note 13 5G (Prism Gold, 256 GB)","₹16,499","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 108MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 6080 Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","17,848 Ratings & 1,042 Reviews",4.2
171,https://www.flipkart.com/oppo-a79-5g-glowing-green-128-gb/p/itm5c4f5a203ee1f?pid=MOBGUA2USSXFXXYB&lid=LSTMOBGUA2USSXFXXYBCWZFOB&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_9_196&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=a2b035af-b65e-4c5a-a6da-d0741a6066a8.MOBGUA2USSXFXXYB.SEARCH&ppt=None&ppn=None&ssid=sqy8ghjkog0000001746867520727&qH=d176de24c4511b16,"OPPO A79 5G (Glowing Green, 128 GB)","₹17,499","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 17.07 cm (6.72 inch) Full HD+ Display, Rear Camera: 50MP AI Camera, 2MP Portrait Camera Front Camera: 8MP Selfie Camera | 8MP Front Camera, 5000 mAh Lithium Polymer Battery, Mediatek Dimensity 6020 Processor, Before going on the market, the product has gone through 6 tests, namely drop, anti-splash, radiation, weather, slight drop, and signal tests, and 5 safety protection steps, namely durability, fire and flame retardant, temperature protection, noise safety, and battery protection. 50-plus production-related checks, 130-plus ultra-stringent reliability tests, and 320-plus comprehensive testing processes, just to provide OPPO enduring craftsmanship and quality.
[1-Meter Directional Drop Test]
[150-Circle Tumbling Test]
[14,000 Micro-Drop Test]
[Water-Spray Test]
[1,000 25Kg Soft Pressure Tests]
[Stress Bending Test]
[500,000 On Button Press Tests]
[20,000 USB Plug/Unplug Tests]
[65°C 95%RH 168H High Temperature and High Humidity Test]
[100,000-Plus Rigorous Quality Tests]
* The data here refers to laboratory test data only and is not intended for quality assurance in daily use. The actual situation will be slightly different due to different test software versions, test environments, and versions., 12 Months on Handset and 6 Months on Adapter & Cable","2,619 Ratings & 148 Reviews",4.3
172,https://www.flipkart.com/kall-i7-cloud-phone-2-4-display-2000mah-battery-support-youtube-facebook/p/itmb56f0f8250466?pid=MOBHBZHQDPGY6HYH&lid=LSTMOBHBZHQDPGY6HYHOFUW0J&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_9_197&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_jd4WRVxWtCM0bS1vo1lMWH6eOMvM-xnNs5GZTm6zyR4p9BV2k6Z3rM2BP198V8eD1FjOYLszhOyqYoV0WMlQtg%3D%3D&ppt=None&ppn=None&ssid=sqy8ghjkog0000001746867520727&qH=d176de24c4511b16,"I Kall I7 Cloud Phone-2.4"" Display, 2000mAh Battery, Support Youtube and Facebook","₹1,499","32 MB RAM | 64 MB ROM, 6.1 cm (2.4 inch) Display, 0.8MP Rear Camera, 2500 mAh Battery, ONE-YEAR MANUFACTURER DEFECTS WARRANTY",N/A,N/A
173,https://www.flipkart.com/kall-i10-keypad-mobile-2-8-display-2500mah-battery-support-facebook-youtube/p/itm917eb4b0e4a4d?pid=MOBHBG4FP8NYNEPM&lid=LSTMOBHBG4FP8NYNEPM4NMJZF&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_9_198&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_jd4WRVxWtCM0bS1vo1lMWH6eOMvM-xnNs5GZTm6zyR6oIKzq_LFcOCjFRGB9rxKxpt4cmFfO90Vw7MQITccZRQ%3D%3D&ppt=None&ppn=None&ssid=sqy8ghjkog0000001746867520727&qH=d176de24c4511b16,"I Kall I10 Keypad Mobile 2.8"" Display, 2500mAh Battery, Support - Facebook, Youtube","₹1,499","32 MB RAM | 32 MB ROM | Expandable Upto 8 GB, 6.1 cm (2.4 inch) Display, 0.8MP Rear Camera, 2500 mAh Battery, Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",N/A,N/A
174,https://www.flipkart.com/redmi-13c-starshine-green-256-gb/p/itma0e1396e17817?pid=MOBGZF9PRKDRTMWZ&lid=LSTMOBGZF9PRKDRTMWZM9T3GG&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_9_199&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=a2b035af-b65e-4c5a-a6da-d0741a6066a8.MOBGZF9PRKDRTMWZ.SEARCH&ppt=None&ppn=None&ssid=sqy8ghjkog0000001746867520727&qH=d176de24c4511b16,"REDMI 13C (Starshine Green, 256 GB)","₹15,999","8 GB RAM | 256 GB ROM, 17.12 cm (6.74 inch) Display, 50MP Rear Camera, 5000 mAh Battery, 1 Year","1,681 Ratings & 84 Reviews",4.1
